user_id,t,timestamp,solving_id,question_id,part,tags,user_answer,elapsed_time,correct,reward,last_correct,recent_accuracy_3
u180521,773,1533901690063,707,q4544,5,94,d,25000,1,1,1,0.6666666666666666
u180521,774,1533901739589,708,q5057,5,144,d,29000,0,0,1,0.6666666666666666
u180521,775,1533901790171,709,q9123,5,85,b,43000,0,0,0,0.3333333333333333
u180521,776,1533901831144,710,q6087,5,87,b,34000,0,0,0,0.0
u180521,777,1533901854244,711,q6754,5,92,b,14000,1,1,0,0.3333333333333333
u180521,778,1533902292010,712,q5852,5,84,a,32000,0,0,1,0.3333333333333333
u180521,779,1533902319091,713,q9897,5,77,a,17000,1,1,0,0.6666666666666666
u180521,780,1533902352984,714,q4188,5,118,a,26000,0,0,1,0.3333333333333333
u180521,781,1533902372488,715,q6207,5,119,b,13000,1,1,0,0.6666666666666666
u180521,782,1533902401814,716,q6091,5,87,c,24000,1,1,1,0.6666666666666666
u180521,783,1533902426294,717,q9687,5,85,d,19000,1,1,1,1.0
u180521,784,1533902450446,718,q5508,5,96,b,18000,1,1,1,1.0
u180521,785,1533902478719,719,q4052,5,78,d,22000,1,1,1,1.0
u180521,786,1533902511852,720,q6294,5,105,b,27000,1,1,1,1.0
u180521,787,1533902531697,721,q8183,5,88,c,13000,1,1,1,1.0
u180521,788,1533913046183,722,q3678,5,85,d,15000,1,1,1,1.0
u180521,789,1533913064597,723,q3947,5,76,b,12000,1,1,1,1.0
u180521,790,1533913111295,724,q4037,5,81,b,41000,1,1,1,1.0
u180521,791,1533913136111,725,q8613,5,77,b,18000,0,0,1,0.6666666666666666
u180521,792,1533913160370,726,q4473,5,109,b,17000,0,0,0,0.3333333333333333
u180521,793,1533913179791,727,q3967,5,83,d,13000,1,1,0,0.3333333333333333
u180521,794,1533913203267,728,q5062,5,109,a,16000,1,1,1,0.6666666666666666
u180521,795,1533913241654,729,q9798,5,145,c,31000,0,0,1,0.6666666666666666
u180521,796,1533913284494,730,q4883,5,132,b,36000,0,0,0,0.3333333333333333
u180521,797,1533913330377,731,q5413,5,133,c,37000,0,0,0,0.0
u180521,798,1534009784205,732,q10011,5,78,b,10000,1,1,0,0.3333333333333333
u180521,799,1534009802167,733,q8572,5,77,c,12000,0,0,1,0.3333333333333333
u180521,800,1534009822564,734,q4283,5,83,b,15000,1,1,0,0.6666666666666666
u180521,801,1534009846005,735,q3721,5,78,d,17000,0,0,1,0.3333333333333333
u180521,802,1534009865674,736,q5468,5,106,b,14000,1,1,0,0.6666666666666666
u180521,803,1534083395215,737,q9355,5,119,c,14000,0,0,1,0.3333333333333333
u180521,804,1534083439037,738,q4376,5,84,c,35000,0,0,0,0.3333333333333333
u180521,805,1534083481343,739,q5328,5,115,a,29000,0,0,0,0.0
u180521,806,1534083515924,740,q5331,5,116,b,27000,0,0,0,0.0
u180521,807,1534083547048,741,q8814,5,113,a,25000,1,1,0,0.3333333333333333
u180521,808,1534084306686,742,q5487,5,106,d,15000,0,0,1,0.3333333333333333
u180521,809,1534084348655,743,q5346,5,72,b,31000,0,0,0,0.3333333333333333
u180521,810,1534084384145,744,q5592,5,98,d,25000,1,1,0,0.3333333333333333
u180521,811,1534084421662,745,q8372,5,94,c,31000,0,0,1,0.3333333333333333
u180521,812,1534084468078,746,q4538,5,72,c,39000,0,0,0,0.3333333333333333
u180521,813,1534084488684,747,q6739,5,85,c,14000,1,1,0,0.3333333333333333
u180521,814,1534084513272,748,q5262,5,108,a,19000,0,0,1,0.3333333333333333
u180521,815,1534084535406,749,q8622,5,85,d,14000,1,1,0,0.6666666666666666
u180521,816,1534084567829,750,q4027,5,105,d,25000,0,0,1,0.3333333333333333
u180521,817,1534084603200,751,q6110,5,87,a,27000,0,0,0,0.3333333333333333
u180521,818,1534137848682,752,q3698,5,124,d,7000,1,1,0,0.3333333333333333
u180521,819,1534137872953,753,q5687,5,124,b,18000,1,1,1,0.6666666666666666
u180521,820,1534149314901,754,q5694,5,123,a,14000,1,1,1,1.0
u180521,821,1534149331994,755,q3684,5,123,d,10000,1,1,1,1.0
u180521,822,1534149410954,756,q5507,5,96,b,13000,1,1,1,1.0
u180521,823,1534149442250,757,q9012,5,81,a,25000,1,1,1,1.0
u180521,824,1534149460813,758,q4191,5,77,c,13000,0,0,1,0.6666666666666666
u180521,825,1534149490840,759,q4433,5,98,c,17000,1,1,0,0.6666666666666666
u180521,826,1534149519286,760,q5414,5,134,d,21000,0,0,1,0.3333333333333333
u180521,827,1534149629742,761,q10303,5,77,b,23000,0,0,0,0.3333333333333333
u180521,828,1534149669257,762,q6111,5,121,b,33000,1,1,0,0.3333333333333333
u180521,829,1534149692085,763,q5423,5,104,d,17000,1,1,1,0.6666666666666666
u180521,830,1534149713615,764,q4410,5,98,b,16000,1,1,1,1.0
u180521,831,1534149741972,765,q8537,5,77,b,22000,1,1,1,1.0
u180521,832,1534160099311,766,q4671,5,71,b,5000,1,1,1,1.0
u180521,833,1534160323858,767,q4593,5,133,c,7000,0,0,1,0.6666666666666666
u180521,834,1534160346924,768,q5415,5,133,c,17000,1,1,0,0.6666666666666666
u180521,835,1534160584593,769,q5594,5,80,d,17000,1,1,1,0.6666666666666666
u180521,836,1534160619779,770,q5747,5,94,d,28000,1,1,1,1.0
u180521,837,1534160665525,771,q4537,5,72,a,40000,1,1,1,1.0
u180521,838,1534160683659,772,q9986,5,83,d,11000,1,1,1,1.0
u180521,839,1534160713304,773,q4753,5,106,a,23000,1,1,1,1.0
u180521,840,1534160760591,774,q4062,5,73,c,20000,1,1,1,1.0
u180521,841,1534160781057,775,q8668,5,87,d,15000,0,0,1,0.6666666666666666
u180521,842,1534160807862,776,q8646,5,83,b,10000,0,0,0,0.3333333333333333
u180521,843,1534160847561,777,q5031,5,144,b,34000,0,0,0,0.0
u180521,844,1534160908972,778,q4515,5,93,b,53000,1,1,0,0.3333333333333333
u180521,845,1534406717451,779,q4122,5,113,d,24000,1,1,1,0.6666666666666666
u180521,846,1534406752746,780,q9406,5,119,b,28000,0,0,1,0.6666666666666666
u180521,847,1534406809632,781,q4015,5,84,c,47000,1,1,0,0.6666666666666666
u180521,848,1534406830118,782,q3745,5,78,a,13000,1,1,1,0.6666666666666666
u180521,849,1534406853907,783,q5392,5,138,b,16000,0,0,1,0.6666666666666666
u180521,850,1534419737063,784,q8201,5,78,c,13000,1,1,0,0.6666666666666666
u180521,851,1534419756614,785,q5587,5,98,a,14000,1,1,1,0.6666666666666666
u180521,852,1534419789594,786,q4603,5,72,d,27000,1,1,1,1.0
u180521,853,1534419827475,787,q5388,5,138,c,32000,1,1,1,1.0
u180521,854,1534419863717,788,q8568,5,77,a,29000,1,1,1,1.0
u180521,855,1534437940504,789,q5748,5,94,b,24000,1,1,1,1.0
u180521,856,1534437962485,790,q4197,5,84,a,15000,0,0,1,0.6666666666666666
u180521,857,1534437979022,791,q6352,5,130,a,10000,1,1,0,0.6666666666666666
u180521,858,1534438008639,792,q10293,5,85,c,21000,0,0,1,0.3333333333333333
u180521,859,1534438028109,793,q4912,5,85,a,13000,1,1,0,0.6666666666666666
u180521,860,1534438042911,794,q4035,5,81,d,9000,1,1,1,0.6666666666666666
u180521,861,1534438060211,795,q3826,5,96,b,11000,1,1,1,1.0
u180521,862,1534438085347,796,q9448,5,85,b,19000,0,0,1,0.6666666666666666
u180521,863,1534438100824,797,q6231,5,104,b,9000,1,1,0,0.6666666666666666
u180521,864,1534438138608,798,q5332,5,116,c,31000,0,0,1,0.3333333333333333
u180521,865,1534521436641,799,q6516,5,116,b,21000,1,1,0,0.6666666666666666
u180521,866,1534521464612,800,q5331,5,116,a,20000,1,1,1,0.6666666666666666
u180521,867,1534521523842,801,q5770,5,108,a,37000,0,0,1,0.6666666666666666
u180521,868,1534521559395,802,q8574,5,77,d,27000,1,1,0,0.6666666666666666
u180521,869,1534521591258,803,q5103,5,100,d,25000,0,0,1,0.3333333333333333
u180521,870,1534521625142,804,q4872,5,100,b,28000,0,0,0,0.3333333333333333
u180521,871,1534521650340,805,q5227,5,119,c,13000,0,0,0,0.0
u180521,872,1534521671866,806,q8923,5,114,a,11000,0,0,0,0.0
u180521,873,1534521711589,807,q3655,5,105,b,32000,0,0,0,0.0
u180521,874,1534521733592,808,q4303,5,77,c,11000,0,0,0,0.0
u180521,875,1534521757170,809,q5530,5,104,b,12000,1,1,0,0.3333333333333333
u180521,876,1534521778351,810,q9052,5,83,a,15000,0,0,1,0.3333333333333333
u180521,877,1534522155466,811,q8455,5,105,d,20000,1,1,0,0.6666666666666666
u180521,878,1534522195850,812,q5150,5,105,c,35000,1,1,1,0.6666666666666666
u180521,879,1534696004130,813,q4539,5,145,a,3000,1,1,1,1.0
u180521,880,1534696013339,814,q4166,5,145,b,3000,1,1,1,1.0
u180521,881,1534696682636,815,q5103,5,100,d,17000,0,0,1,0.6666666666666666
u180521,882,1534696695840,816,q4872,5,100,d,5000,1,1,0,0.6666666666666666
u180521,883,1534696779704,817,q5234,5,72,b,27000,0,0,1,0.3333333333333333
u180521,884,1534696811500,818,q4592,5,133,b,24000,0,0,0,0.3333333333333333
u180521,885,1534696828296,819,q5070,5,79,a,11000,0,0,0,0.0
u180521,886,1534696863834,820,q4542,5,129,c,22000,1,1,0,0.3333333333333333
u180521,887,1534696890192,821,q4385,5,98,a,20000,1,1,1,0.6666666666666666
u180521,888,1534696920822,822,q5656,5,122,b,22000,0,0,1,0.6666666666666666
u180521,889,1534696954733,823,q4819,5,77,c,24000,0,0,0,0.3333333333333333
u180521,890,1534696978104,824,q9365,5,119,a,18000,1,1,0,0.3333333333333333
u180521,891,1534697000548,825,q5844,5,98,b,15000,1,1,1,0.6666666666666666
u180521,892,1534697034776,826,q5267,5,123,b,28000,0,0,1,0.6666666666666666
u180521,893,1534697145406,827,q5929,5,122,a,14000,0,0,0,0.3333333333333333
u180521,894,1534697170133,828,q9331,5,120,c,13000,0,0,0,0.0
u180521,895,1534697183235,829,q4187,5,72,d,7000,1,1,0,0.3333333333333333
u180521,896,1534697222825,830,q5672,5,119,b,24000,0,0,1,0.3333333333333333
u180521,897,1534697246144,831,q6732,5,130,b,11000,0,0,0,0.3333333333333333
u180521,898,1534697275315,832,q10173,5,85,c,22000,0,0,0,0.0
u180521,899,1534697310459,833,q6497,5,115,b,29000,0,0,0,0.0
u180521,900,1534697351963,834,q5264,5,122,a,32000,1,1,0,0.3333333333333333
u180521,901,1534697390885,835,q5775,5,109,b,33000,0,0,1,0.3333333333333333
u180521,902,1534697410055,836,q9447,5,123,b,13000,0,0,0,0.3333333333333333
u180521,903,1534772031418,837,q5070,5,79,d,6000,1,1,0,0.3333333333333333
u180521,904,1534772067710,838,q6335,5,79,d,25000,1,1,1,0.6666666666666666
u180521,905,1534772642235,839,q5656,5,122,b,12000,0,0,1,0.6666666666666666
u180521,906,1534772668560,840,q6120,5,122,c,19000,1,1,0,0.6666666666666666
u180521,907,1534773207607,841,q5227,5,119,a,26000,1,1,1,0.6666666666666666
u180521,908,1534773266536,842,q5672,5,119,a,52000,1,1,1,1.0
u180521,909,1534774027462,843,q4491,5,115,d,10000,1,1,1,1.0
u180521,910,1534774049697,844,q5328,5,115,b,10000,1,1,1,1.0
u180521,911,1534774090770,845,q4831,5,109,c,18000,0,0,1,0.6666666666666666
u180521,912,1534774129745,846,q4543,5,129,a,26000,1,1,0,0.6666666666666666
u180521,913,1534774154996,847,q3990,5,120,b,17000,1,1,1,0.6666666666666666
u180521,914,1534774193876,848,q8501,5,77,d,14000,0,0,1,0.6666666666666666
u180521,915,1534774208280,849,q4853,5,71,d,7000,1,1,0,0.6666666666666666
u180521,916,1534774246378,850,q4500,5,117,c,32000,1,1,1,0.6666666666666666
u180521,917,1534774274236,851,q3931,5,107,a,21000,0,0,1,0.6666666666666666
u180521,918,1534774299954,852,q8850,5,110,d,19000,1,1,0,0.6666666666666666
u180521,919,1534774329155,853,q4595,5,83,c,24000,1,1,1,0.6666666666666666
u180521,920,1534774361132,854,q9598,5,121,c,26000,1,1,1,1.0
u180521,921,1534774859901,855,q5304,5,130,a,20000,0,0,1,0.6666666666666666
u180521,922,1534774885664,856,q10096,5,83,d,13000,0,0,0,0.3333333333333333
u180521,923,1534774923832,857,q4834,5,90,a,31000,1,1,0,0.3333333333333333
u180521,924,1534774955625,858,q5318,5,92,c,26000,0,0,1,0.3333333333333333
u180521,925,1534774977227,859,q9579,5,95,b,14000,1,1,0,0.6666666666666666
u180521,926,1534775006214,860,q10225,5,76,a,22000,1,1,1,0.6666666666666666
u180521,927,1534775032483,861,q5941,5,84,c,21000,0,0,1,0.6666666666666666
u180521,928,1534775064809,862,q6059,5,120,d,24000,1,1,0,0.6666666666666666
u180521,929,1534775081015,863,q5205,5,74,b,10000,1,1,1,0.6666666666666666
u180521,930,1534775105585,864,q9894,5,106,b,18000,1,1,1,1.0
u180521,931,1534869771300,865,q4047,5,133,a,26000,1,1,1,1.0
u180521,932,1534869807412,866,q5979,5,80,b,30000,0,0,1,0.6666666666666666
u180521,933,1534869840982,867,q4288,5,94,d,27000,1,1,0,0.6666666666666666
u180521,934,1534869878973,868,q8950,5,114,c,33000,0,0,1,0.3333333333333333
u180521,935,1534869914577,869,q3911,5,115,c,29000,0,0,0,0.3333333333333333
u180521,936,1534869951399,870,q5247,5,90,a,30000,0,0,0,0.0
u180521,937,1534870005553,871,q6547,5,95,d,46000,1,1,0,0.3333333333333333
u180521,938,1534870033535,872,q10262,5,76,c,22000,0,0,1,0.3333333333333333
u180521,939,1534870068170,873,q6329,5,94,a,29000,1,1,0,0.6666666666666666
u180521,940,1534870090045,874,q6460,5,71,b,17000,0,0,1,0.3333333333333333
u180521,941,1534956322163,875,q3942,5,76,a,11000,1,1,0,0.6666666666666666
u180521,942,1534956352202,876,q9445,5,85,b,10000,1,1,1,0.6666666666666666
u180521,943,1534956394011,877,q5221,5,123,c,35000,0,0,1,0.6666666666666666
u180521,944,1534956426680,878,q5078,5,117,b,21000,1,1,0,0.6666666666666666
u180521,945,1534956453439,879,q5573,5,80,d,20000,1,1,1,0.6666666666666666
u180521,946,1534956473756,880,q9172,5,76,b,14000,1,1,1,1.0
u180521,947,1534956508449,881,q5987,5,104,a,21000,1,1,1,1.0
u180521,948,1534956537479,882,q5065,5,117,d,23000,0,0,1,0.6666666666666666
u180521,949,1534956566261,883,q5279,5,93,c,22000,1,1,0,0.6666666666666666
u180521,950,1534956587334,884,q9075,5,83,d,16000,0,0,1,0.3333333333333333
u180521,951,1534956663069,885,q6141,5,87,b,13000,1,1,0,0.6666666666666666
u180521,952,1534956692169,886,q6508,5,114,c,21000,0,0,1,0.3333333333333333
u180521,953,1534956713024,887,q6541,5,95,b,14000,1,1,0,0.6666666666666666
u180521,954,1534956745974,888,q8751,5,128,a,27000,0,0,1,0.3333333333333333
u180521,955,1534956769313,889,q4404,5,98,a,18000,1,1,0,0.6666666666666666
u180521,956,1534956792838,890,q6454,5,88,c,18000,1,1,1,0.6666666666666666
u180521,957,1534956812304,891,q5865,5,74,a,14000,1,1,1,1.0
u180521,958,1534956829582,892,q8749,5,128,a,11000,1,1,1,1.0
u180521,959,1534956846413,893,q5744,5,129,b,12000,0,0,1,0.6666666666666666
u180521,960,1534956884900,894,q5243,5,123,c,31000,0,0,0,0.3333333333333333
u180521,961,1535004808657,895,q5694,5,123,a,21000,1,1,0,0.3333333333333333
u180521,962,1535004821886,896,q5221,5,123,a,7000,1,1,1,0.6666666666666666
u180521,963,1535004839433,897,q5267,5,123,c,10000,1,1,1,1.0
u180521,964,1535004852712,898,q3699,5,123,a,7000,1,1,1,1.0
u180521,965,1535004873307,899,q4529,5,123,d,13000,1,1,1,1.0
u180521,966,1535004941574,900,q6253,5,72,c,27000,1,1,1,1.0
u180521,967,1535004986741,901,q5346,5,72,c,40000,1,1,1,1.0
u180521,968,1535006164112,902,q5785,5,109,d,16000,0,0,1,0.6666666666666666
u180521,969,1535006187185,903,q5045,5,109,c,8000,1,1,0,0.6666666666666666
u180521,970,1535007567747,904,q4553,5,130,b,34000,0,0,1,0.3333333333333333
u180521,971,1535007586784,905,q5304,5,130,c,11000,1,1,0,0.6666666666666666
u180521,972,1535007860378,906,q4280,5,83,a,16000,1,1,1,0.6666666666666666
u180521,973,1535007890336,907,q8859,5,85,c,16000,1,1,1,1.0
u180521,974,1535007912784,908,q4157,5,92,d,16000,1,1,1,1.0
u180521,975,1535007946004,909,q4317,5,100,c,28000,1,1,1,1.0
u180521,976,1535007973823,910,q4023,5,130,b,22000,0,0,1,0.6666666666666666
u180521,977,1535007997675,911,q8203,5,78,d,17000,1,1,0,0.6666666666666666
u180521,978,1535008018414,912,q3953,5,76,c,15000,1,1,1,0.6666666666666666
u180521,979,1535008046701,913,q3856,5,74,c,21000,1,1,1,1.0
u180521,980,1535008075858,914,q3782,5,103,d,24000,0,0,1,0.6666666666666666
u180521,981,1535008109477,915,q9915,5,85,c,27000,0,0,0,0.3333333333333333
u180521,982,1535129013890,916,q6013,5,104,a,16000,1,1,0,0.3333333333333333
u180521,983,1535129033079,917,q4518,5,79,b,14000,1,1,1,0.6666666666666666
u180521,984,1535129068301,918,q5069,5,93,a,29000,1,1,1,1.0
u180521,985,1535129099357,919,q10060,5,76,d,24000,0,0,1,0.6666666666666666
u180521,986,1535129135274,920,q6465,5,129,c,29000,0,0,0,0.3333333333333333
u180521,987,1535129157547,921,q6115,5,120,c,11000,1,1,0,0.3333333333333333
u180521,988,1535129181758,922,q5515,5,82,d,19000,1,1,1,0.6666666666666666
u180521,989,1535129220621,923,q9440,5,85,d,33000,0,0,1,0.6666666666666666
u180521,990,1535129253769,924,q4360,5,103,d,27000,1,1,0,0.6666666666666666
u180521,991,1535129280743,925,q6340,5,117,a,21000,0,0,1,0.3333333333333333
u180521,992,1535129451671,926,q4903,5,80,b,30000,0,0,0,0.3333333333333333
u180521,993,1535129487365,927,q9906,5,120,d,28000,0,0,0,0.0
u180521,994,1535129503907,928,q6419,5,76,c,11000,1,1,0,0.3333333333333333
u180521,995,1535129527426,929,q4850,5,71,a,16000,1,1,1,0.6666666666666666
u180521,996,1535129555369,930,q4507,5,88,a,22000,0,0,1,0.6666666666666666
u180521,997,1535129614176,931,q8738,5,138,c,52000,0,0,0,0.3333333333333333
u180521,998,1535129639118,932,q5349,5,81,a,18000,1,1,0,0.3333333333333333
u180521,999,1535129681263,933,q3997,5,103,a,35000,0,0,1,0.3333333333333333
u180521,1000,1535129700170,934,q3697,5,122,a,12000,0,0,0,0.3333333333333333
u180521,1001,1535129715093,935,q9468,5,106,a,10000,0,0,0,0.0
u180521,1002,1535130025974,936,q5516,5,82,c,9000,1,1,0,0.3333333333333333
u180521,1003,1535130056098,937,q3984,5,71,b,24000,0,0,1,0.3333333333333333
u180521,1004,1535130103195,938,q5218,5,95,d,41000,0,0,0,0.3333333333333333
u180521,1005,1535130125394,939,q10279,5,77,b,16000,1,1,0,0.3333333333333333
u180521,1006,1535130158911,940,q6351,5,130,c,28000,1,1,1,0.6666666666666666
u180521,1007,1535301419654,941,q6062,5,95,a,19000,0,0,1,0.6666666666666666
u180521,1008,1535301474160,942,q4527,5,122,d,38000,0,0,0,0.3333333333333333
u180521,1009,1535301506415,943,q9402,5,112,c,21000,1,1,0,0.3333333333333333
u180521,1010,1535301530234,944,q3977,5,83,a,19000,1,1,1,0.6666666666666666
u180521,1011,1535301555258,945,q4739,5,96,a,20000,1,1,1,1.0
u180521,1012,1535301570735,946,q4383,5,84,b,10000,1,1,1,1.0
u180521,1013,1535301599806,947,q4177,5,88,d,16000,0,0,1,0.6666666666666666
u180521,1014,1535301621656,948,q5646,5,130,c,16000,1,1,0,0.6666666666666666
u180521,1015,1535301669076,949,q4039,5,81,b,43000,1,1,1,0.6666666666666666
u180521,1016,1535301705492,950,q5486,5,96,c,31000,1,1,1,1.0
u180521,1017,1535301839993,951,q8900,5,85,d,28000,0,0,1,0.6666666666666666
u180521,1018,1535301869172,952,q4300,5,138,b,23000,0,0,0,0.3333333333333333
u180521,1019,1535301912888,953,q5396,5,133,d,38000,0,0,0,0.0
u180521,1020,1535301957535,954,q6332,5,94,c,39000,1,1,0,0.3333333333333333
u180521,1021,1535302008445,955,q9953,5,77,a,46000,0,0,1,0.3333333333333333
u180521,1022,1535302030984,956,q6258,5,83,b,17000,1,1,0,0.6666666666666666
u180521,1023,1535302059115,957,q6521,5,116,b,23000,1,1,1,0.6666666666666666
u180521,1024,1535302077605,958,q3847,5,82,a,14000,1,1,1,1.0
u180521,1025,1535302111935,959,q8863,5,85,a,29000,1,1,1,1.0
u180521,1026,1535302135954,960,q5230,5,122,a,18000,0,0,1,0.6666666666666666
u180521,1027,1535471118322,961,q4896,5,77,a,19000,1,1,0,0.6666666666666666
u180521,1028,1535471136446,962,q5828,5,74,a,13000,1,1,1,0.6666666666666666
u180521,1029,1535471159664,963,q9727,5,85,d,19000,1,1,1,1.0
u180521,1030,1535471214080,964,q5324,5,81,a,49000,0,0,1,0.6666666666666666
u180521,1031,1535471233453,965,q9631,5,133,b,13000,1,1,0,0.6666666666666666
u180521,1032,1535471276418,966,q5074,5,93,c,34000,0,0,1,0.3333333333333333
u180521,1033,1535471308383,967,q9889,5,119,c,27000,0,0,0,0.3333333333333333
u180521,1034,1535471379269,968,q9643,5,78,b,40000,0,0,0,0.0
u180521,1035,1535471398743,969,q5699,5,77,d,14000,1,1,0,0.3333333333333333
u180521,1036,1535471443991,970,q5739,5,94,a,39000,0,0,1,0.3333333333333333
u180521,1037,1535471467244,971,q9453,5,77,a,17000,0,0,0,0.3333333333333333
u180521,1038,1535645870253,972,q6837,6,116,d,30000,0,0,0,0.0
u180521,1039,1535645870924,972,q6838,6,86,b,30000,1,1,0,0.3333333333333333
u180521,1040,1535645872174,972,q6839,6,143,a,30000,1,1,1,0.6666666666666666
u180521,1041,1535645873377,972,q6840,6,75,c,30000,1,1,1,1.0
u180521,1042,1535645971380,973,q4038,5,81,d,15000,1,1,1,1.0
u180521,1043,1535645990288,974,q5839,5,84,c,14000,1,1,1,1.0
u180521,1044,1535646014781,975,q5385,5,71,c,19000,1,1,1,1.0
u180521,1045,1535646032822,976,q9981,5,84,c,13000,1,1,1,1.0
u180521,1046,1535646061039,977,q5383,5,71,d,23000,1,1,1,1.0
u180521,1047,1535646074811,978,q4448,5,84,a,9000,1,1,1,1.0
u180521,1048,1535646092546,979,q8460,5,105,b,13000,0,0,1,0.6666666666666666
u180521,1049,1535646125358,980,q5271,5,138,c,28000,0,0,0,0.3333333333333333
u180521,1050,1535646141242,981,q5864,5,80,c,9000,1,1,0,0.3333333333333333
u180521,1051,1535646175682,982,q6058,5,87,d,27000,0,0,1,0.3333333333333333
u180521,1052,1535802198152,983,q4527,5,122,c,15000,0,0,0,0.3333333333333333
u180521,1053,1535802214804,984,q4176,5,122,c,11000,1,1,0,0.3333333333333333
u180521,1054,1535802246660,985,q5656,5,122,b,27000,0,0,1,0.3333333333333333
u180521,1055,1535802262828,986,q3697,5,122,d,10000,1,1,0,0.6666666666666666
u180521,1056,1535802283248,987,q5929,5,122,d,15000,1,1,1,0.6666666666666666
u180521,1057,1535802352951,988,q4205,5,75,b,15000,1,1,1,1.0
u180521,1058,1535802387065,989,q4002,5,75,d,29000,1,1,1,1.0
u180521,1059,1535805092772,990,q5975,5,84,b,15000,1,1,1,1.0
u180521,1060,1535805121189,991,q8200,5,71,a,23000,1,1,1,1.0
u180521,1061,1535805136958,992,q5934,5,80,b,9000,1,1,1,1.0
u180521,1062,1535805174721,993,q4906,5,82,a,32000,0,0,1,0.6666666666666666
u180521,1063,1535805190527,994,q4925,5,87,c,9000,1,1,0,0.6666666666666666
u180521,1064,1535805212386,995,q10198,5,77,b,15000,1,1,1,0.6666666666666666
u180521,1065,1535805228920,996,q4296,5,94,d,11000,1,1,1,1.0
u180521,1066,1535805256215,997,q6514,5,116,b,21000,0,0,1,0.6666666666666666
u180521,1067,1535805274667,998,q4804,5,119,a,14000,1,1,0,0.6666666666666666
u180521,1068,1535805306302,999,q9519,5,83,a,26000,0,0,1,0.3333333333333333
u180521,1069,1535805660405,1000,q4577,5,76,d,26000,0,0,0,0.3333333333333333
u180521,1070,1535805694434,1001,q4484,5,81,a,27000,0,0,0,0.0
u180521,1071,1535805716494,1002,q6337,5,79,d,16000,1,1,0,0.3333333333333333
u180521,1072,1535805731777,1003,q8789,5,76,b,10000,0,0,1,0.3333333333333333
u180521,1073,1535805760682,1004,q4160,5,94,d,17000,1,1,0,0.6666666666666666
u180521,1074,1535805795250,1005,q5249,5,90,b,28000,0,0,1,0.3333333333333333
u180521,1075,1535805826347,1006,q4514,5,79,c,25000,1,1,0,0.6666666666666666
u180521,1076,1535805850103,1007,q9830,5,85,b,18000,0,0,1,0.3333333333333333
u180521,1077,1535805875988,1008,q6112,5,87,a,20000,1,1,0,0.6666666666666666
u180521,1078,1535805900119,1009,q6072,5,95,d,18000,1,1,1,0.6666666666666666
u180521,1079,1535806165171,1010,q6709,6,124,d,21500,1,1,1,1.0
u180521,1080,1535806165579,1010,q6710,6,85,a,21500,0,0,1,0.6666666666666666
u180521,1081,1535806166358,1010,q6711,6,83,a,21500,0,0,0,0.3333333333333333
u180521,1082,1535806166779,1010,q6712,6,143,a,21500,1,1,0,0.3333333333333333
u180521,1083,1535806356472,1011,q10610,6,120,a,35500,0,0,1,0.3333333333333333
u180521,1084,1535806356984,1011,q10611,6,135,c,35500,0,0,0,0.3333333333333333
u180521,1085,1535806357554,1011,q10612,6,143,d,35500,1,1,0,0.3333333333333333
u180521,1086,1535806358073,1011,q10613,6,74,d,35500,0,0,1,0.3333333333333333
u180521,1087,1535806533974,1012,q6681,6,179;74,d,31250,1,1,0,0.6666666666666666
u180521,1088,1535806534581,1012,q6682,6,179;143,a,31250,1,1,1,0.6666666666666666
u180521,1089,1535806535340,1012,q6683,6,179;99,c,31250,1,1,1,1.0
u180521,1090,1535806536043,1012,q6684,6,179;85,b,31250,1,1,1,1.0
u180521,1091,1535904866823,1013,q5258,5,87,d,18000,1,1,1,1.0
u180521,1092,1535904887454,1014,q5544,5,84,b,15000,1,1,1,1.0
u180521,1093,1535904915708,1015,q8653,5,121,b,23000,1,1,1,1.0
u180521,1094,1535904951258,1016,q4018,5,116,b,29000,1,1,1,1.0
u180521,1095,1535904966846,1017,q4666,5,71,d,9000,1,1,1,1.0
u180521,1096,1535904997572,1018,q10183,5,77,c,26000,0,0,1,0.6666666666666666
u180521,1097,1535905019025,1019,q6057,5,121,a,17000,0,0,0,0.3333333333333333
u180521,1098,1535905035897,1020,q5306,5,130,c,11000,1,1,0,0.3333333333333333
u180521,1099,1535905049863,1021,q5931,5,84,c,7000,1,1,1,0.6666666666666666
u180521,1100,1535905078661,1022,q9003,5,113,c,24000,0,0,1,0.6666666666666666
u180521,1101,1535905210225,1023,q4057,5,121,a,16000,1,1,0,0.6666666666666666
u180521,1102,1535905244543,1024,q9594,5,73,d,28000,0,0,1,0.3333333333333333
u180521,1103,1535905272323,1025,q3795,5,86,a,22000,1,1,0,0.6666666666666666
u180521,1104,1535905303724,1026,q9416,5,87,a,26000,0,0,1,0.3333333333333333
u180521,1105,1535905338372,1027,q4275,5,103,c,28000,0,0,0,0.3333333333333333
u180521,1106,1535905370054,1028,q5467,5,96,b,19000,0,0,0,0.0
u180521,1107,1535905426220,1029,q6192,5,87,b,51000,0,0,0,0.0
u180521,1108,1535905452110,1030,q9080,5,86,c,20000,1,1,0,0.3333333333333333
u180521,1109,1535905472949,1031,q5288,5,79,a,16000,0,0,1,0.3333333333333333
u180521,1110,1535905507459,1032,q6363,5,130,c,28000,0,0,0,0.3333333333333333
u180521,1111,1536029866881,1033,q8692,5,123,c,39000,0,0,0,0.0
